#NEi 400
#NR 1
#lmax 2
#mmax 2

R l=0,m=0_x l=0,m=0_y l=0,m=0_z l=1,m=-1_x l=1,m=-1_y l=1,m=-1_z l=1,m=0_x l=1,m=0_y l=1,m=0_z l=1,m=1_x l=1,m=1_y l=1,m=1_z l=2,m=-2_x l=2,m=-2_y l=2,m=-2_z l=2,m=-1_x l=2,m=-1_y l=2,m=-1_z l=2,m=0_x l=2,m=0_y l=2,m=0_z l=2,m=1_x l=2,m=1_y l=2,m=1_z l=2,m=2_x l=2,m=2_y l=2,m=2_z 
(7.34774e-06,-1.5036e-05) (1.79541e-10,1.24935e-10) (0.00315721,-0.00178993) (-0.00285657,-0.00429986) (0.00426559,-0.00283371) (-1.618e-07,-3.63939e-07) (-2.22613e-06,-1.98862e-06) (-2.3036e-11,-1.09423e-10) (-0.00503801,0.00848527) (0.00285657,0.00429987) (0.00426558,-0.00283371) (1.61889e-07,3.63998e-07) (-2.1658e-08,8.2494e-08) (-8.10323e-08,-1.50362e-08) (-3.1281e-08,-1.54019e-08) (0.00251969,0.00403002) (-0.00402865,0.00251947) (3.27126e-06,4.93947e-06) (-8.9805e-06,-1.15374e-05) (6.79986e-11,8.64369e-11) (-0.00118173,-0.00100312) (-0.0025197,-0.00403002) (-0.00402865,0.00251946) (-3.27124e-06,-4.93973e-06) (-2.1851e-08,8.27374e-08) (8.12663e-08,1.52271e-08) (-3.53025e-08,-1.37643e-08) 
(7.31174e-06,-1.50394e-05) (1.79529e-10,1.24771e-10) (0.00315383,-0.00178991) (-0.00285715,-0.00429776) (0.00426356,-0.00283432) (-1.62375e-07,-3.65137e-07) (-2.22197e-06,-1.99544e-06) (-2.30397e-11,-1.09402e-10) (-0.00502363,0.00846936) (0.00285715,0.00429777) (0.00426355,-0.00283432) (1.62464e-07,3.65197e-07) (1.767e-08,1.03913e-07) (-1.02453e-07,2.42925e-08) (-3.12614e-08,-1.54147e-08) (0.0025216,0.0040284) (-0.00402704,0.00252137) (3.29388e-06,4.96956e-06) (-8.98401e-06,-1.15713e-05) (6.80741e-11,8.62443e-11) (-0.00118218,-0.000997611) (-0.00252161,-0.0040284) (-0.00402703,0.00252137) (-3.29385e-06,-4.96982e-06) (1.74772e-08,1.04156e-07) (1.02686e-07,-2.41019e-08) (-3.52774e-08,-1.37776e-08) 
(7.27567e-06,-1.50425e-05) (1.79515e-10,1.24608e-10) (0.00315045,-0.00178989) (-0.00285771,-0.00429566) (0.00426154,-0.00283492) (-1.62949e-07,-3.66332e-07) (-2.21781e-06,-2.00223e-06) (-2.3044e-11,-1.09381e-10) (-0.00500923,0.0084534) (0.00285771,0.00429567) (0.00426153,-0.00283491) (1.63038e-07,3.66392e-07) (5.69796e-08,1.25289e-07) (-1.2383e-07,6.36028e-08) (-3.12421e-08,-1.54273e-08) (0.00252351,0.00402678) (-0.00402542,0.00252329) (3.3165e-06,4.99956e-06) (-8.98748e-06,-1.16052e-05) (6.81503e-11,8.60527e-11) (-0.00118262,-0.00099211) (-0.00252352,-0.00402678) (-0.00402541,0.00252328) (-3.31647e-06,-4.99981e-06) (5.67871e-08,1.25533e-07) (1.24064e-07,-6.34124e-08) (-3.52525e-08,-1.37907e-08) 
(7.23953e-06,-1.50455e-05) (1.795e-10,1.24445e-10) (0.00314707,-0.00178989) (-0.00285826,-0.00429357) (0.00425952,-0.0028355) (-1.63521e-07,-3.67524e-07) (-2.21364e-06,-2.00899e-06) (-2.30489e-11,-1.09359e-10) (-0.0049948,0.00843741) (0.00285826,0.00429358) (0.00425951,-0.00283549) (1.6361e-07,3.67583e-07) (9.62704e-08,1.46622e-07) (-1.45165e-07,1.02894e-07) (-3.1223e-08,-1.54396e-08) (0.00252544,0.00402515) (-0.00402379,0.00252521) (3.33912e-06,5.02946e-06) (-8.99092e-06,-1.1639e-05) (6.82272e-11,8.58622e-11) (-0.00118307,-0.000986614) (-0.00252544,-0.00402515) (-0.00402379,0.00252521) (-3.33909e-06,-5.02971e-06) (9.60782e-08,1.46866e-07) (1.45398e-07,-1.02704e-07) (-3.52278e-08,-1.38034e-08) 
(7.20331e-06,-1.50484e-05) (1.79485e-10,1.24284e-10) (0.0031437,-0.00178989) (-0.00285879,-0.00429148) (0.00425749,-0.00283606) (-1.64091e-07,-3.68712e-07) (-2.20945e-06,-2.01573e-06) (-2.30544e-11,-1.09335e-10) (-0.00498034,0.00842137) (0.0028588,0.00429149) (0.00425748,-0.00283606) (1.6418e-07,3.68771e-07) (1.35542e-07,1.67912e-07) (-1.66455e-07,1.42167e-07) (-3.12041e-08,-1.54517e-08) (0.00252737,0.00402351) (-0.00402216,0.00252715) (3.36174e-06,5.05926e-06) (-8.99433e-06,-1.16728e-05) (6.83048e-11,8.56727e-11) (-0.00118351,-0.000981124) (-0.00252738,-0.00402352) (-0.00402216,0.00252714) (-3.36172e-06,-5.05952e-06) (1.3535e-07,1.68155e-07) (1.66689e-07,-1.41977e-07) (-3.52033e-08,-1.3816e-08) 
(7.16702e-06,-1.5051e-05) (1.79469e-10,1.24123e-10) (0.00314034,-0.00178989) (-0.00285931,-0.00428939) (0.00425548,-0.00283662) (-1.6466e-07,-3.69896e-07) (-2.20526e-06,-2.02245e-06) (-2.30605e-11,-1.09311e-10) (-0.00496585,0.0084053) (0.00285932,0.0042894) (0.00425547,-0.00283661) (1.64749e-07,3.69955e-07) (1.74795e-07,1.89157e-07) (-1.87702e-07,1.8142e-07) (-3.11855e-08,-1.54636e-08) (0.00252931,0.00402187) (-0.00402053,0.00252909) (3.38436e-06,5.08898e-06) (-8.9977e-06,-1.17064e-05) (6.83831e-11,8.54843e-11) (-0.00118396,-0.000975638) (-0.00252932,-0.00402188) (-0.00402052,0.00252908) (-3.38434e-06,-5.08923e-06) (1.74603e-07,1.89399e-07) (1.87935e-07,-1.8123e-07) (-3.5179e-08,-1.38282e-08) 
(7.13066e-06,-1.50534e-05) (1.79452e-10,1.23962e-10) (0.00313698,-0.0017899) (-0.00285982,-0.0042873) (0.00425346,-0.00283716) (-1.65228e-07,-3.71077e-07) (-2.20105e-06,-2.02913e-06) (-2.30672e-11,-1.09286e-10) (-0.00495134,0.00838919) (0.00285983,0.00428731) (0.00425345,-0.00283715) (1.65317e-07,3.71136e-07) (2.14027e-07,2.10357e-07) (-2.08903e-07,2.20653e-07) (-3.1167e-08,-1.54753e-08) (0.00253126,0.00402023) (-0.00401889,0.00253104) (3.40699e-06,5.1186e-06) (-9.00104e-06,-1.174e-05) (6.8462e-11,8.52969e-11) (-0.0011844,-0.000970157) (-0.00253126,-0.00402023) (-0.00401888,0.00253103) (-3.40697e-06,-5.11885e-06) (2.13836e-07,2.10599e-07) (2.09136e-07,-2.20464e-07) (-3.51549e-08,-1.38402e-08) 
(7.09425e-06,-1.50557e-05) (1.79434e-10,1.23803e-10) (0.00313362,-0.00178993) (-0.00286031,-0.00428521) (0.00425144,-0.00283768) (-1.65794e-07,-3.72254e-07) (-2.19684e-06,-2.03578e-06) (-2.30746e-11,-1.0926e-10) (-0.00493681,0.00837305) (0.00286032,0.00428522) (0.00425143,-0.00283768) (1.65883e-07,3.72313e-07) (2.5324e-07,2.31511e-07) (-2.30059e-07,2.59867e-07) (-3.11488e-08,-1.54867e-08) (0.00253322,0.00401858) (-0.00401724,0.002533) (3.42962e-06,5.14813e-06) (-9.00436e-06,-1.17735e-05) (6.85417e-11,8.51105e-11) (-0.00118485,-0.000964679) (-0.00253322,-0.00401858) (-0.00401724,0.00253299) (-3.4296e-06,-5.14838e-06) (2.53049e-07,2.31753e-07) (2.30291e-07,-2.59678e-07) (-3.51311e-08,-1.3852e-08) 
(7.0579e-06,-1.50578e-05) (1.79414e-10,1.23645e-10) (0.00313029,-0.00178996) (-0.00286079,-0.00428312) (0.00424943,-0.0028382) (-1.66359e-07,-3.73427e-07) (-2.19264e-06,-2.0424e-06) (-2.30824e-11,-1.09233e-10) (-0.00492225,0.00835686) (0.0028608,0.00428313) (0.00424942,-0.00283819) (1.66448e-07,3.73486e-07) (2.92433e-07,2.52619e-07) (-2.51168e-07,2.9906e-07) (-3.11306e-08,-1.5498e-08) (0.00253518,0.00401692) (-0.00401559,0.00253496) (3.45225e-06,5.17756e-06) (-9.00769e-06,-1.18068e-05) (6.86225e-11,8.49246e-11) (-0.00118529,-0.000959199) (-0.00253519,-0.00401693) (-0.00401559,0.00253496) (-3.45223e-06,-5.17782e-06) (2.92242e-07,2.52862e-07) (2.51401e-07,-2.98871e-07) (-3.51073e-08,-1.38635e-08) 
(7.02022e-06,-1.50591e-05) (1.79403e-10,1.23481e-10) (0.00312682,-0.00178993) (-0.00286126,-0.00428103) (0.00424741,-0.0028387) (-1.66919e-07,-3.74595e-07) (-2.18822e-06,-2.04908e-06) (-2.30926e-11,-1.09205e-10) (-0.00490764,0.00834064) (0.00286126,0.00428104) (0.0042474,-0.00283869) (1.67008e-07,3.74653e-07) (3.31605e-07,2.73681e-07) (-2.72231e-07,3.38233e-07) (-3.11152e-08,-1.55094e-08) (0.00253716,0.00401527) (-0.00401394,0.00253694) (3.47489e-06,5.20691e-06) (-9.01041e-06,-1.18408e-05) (6.86993e-11,8.47456e-11) (-0.00118568,-0.000953805) (-0.00253716,-0.00401527) (-0.00401394,0.00253693) (-3.47486e-06,-5.20716e-06) (3.31415e-07,2.73924e-07) (2.72464e-07,-3.38044e-07) (-3.50855e-08,-1.38745e-08) 
(6.98416e-06,-1.50611e-05) (1.79378e-10,1.23326e-10) (0.00312354,-0.00179001) (-0.00286171,-0.00427895) (0.0042454,-0.00283918) (-1.67482e-07,-3.75762e-07) (-2.18408e-06,-2.05562e-06) (-2.31012e-11,-1.09177e-10) (-0.00489304,0.00832439) (0.00286171,0.00427896) (0.00424539,-0.00283918) (1.6757e-07,3.7582e-07) (3.70756e-07,2.94696e-07) (-2.93248e-07,3.77385e-07) (-3.10965e-08,-1.55202e-08) (0.00253914,0.00401361) (-0.00401228,0.00253892) (3.49752e-06,5.23616e-06) (-9.01386e-06,-1.18738e-05) (6.87829e-11,8.45599e-11) (-0.00118615,-0.000948305) (-0.00253915,-0.00401361) (-0.00401228,0.00253892) (-3.4975e-06,-5.23641e-06) (3.70566e-07,2.94938e-07) (2.9348e-07,-3.77196e-07) (-3.50616e-08,-1.38858e-08) 
(6.94749e-06,-1.50626e-05) (1.79356e-10,1.2317e-10) (0.00312021,-0.00179006) (-0.00286215,-0.00427686) (0.00424338,-0.00283966) (-1.68041e-07,-3.76924e-07) (-2.17983e-06,-2.06216e-06) (-2.31111e-11,-1.09148e-10) (-0.0048784,0.0083081) (0.00286215,0.00427687) (0.00424337,-0.00283965) (1.6813e-07,3.76983e-07) (4.09887e-07,3.15663e-07) (-3.14216e-07,4.16516e-07) (-3.10793e-08,-1.55309e-08) (0.00254113,0.00401194) (-0.00401062,0.00254092) (3.52016e-06,5.26532e-06) (-9.01702e-06,-1.1907e-05) (6.88651e-11,8.43779e-11) (-0.00118658,-0.000942846) (-0.00254114,-0.00401195) (-0.00401062,0.00254091) (-3.52014e-06,-5.26557e-06) (4.09697e-07,3.15905e-07) (3.14448e-07,-4.16328e-07) (-3.50386e-08,-1.38966e-08) 
(6.91069e-06,-1.50639e-05) (1.79333e-10,1.23013e-10) (0.00311688,-0.00179011) (-0.00286257,-0.00427477) (0.00424137,-0.00284012) (-1.68599e-07,-3.78083e-07) (-2.17557e-06,-2.06869e-06) (-2.31218e-11,-1.09118e-10) (-0.00486375,0.00829178) (0.00286257,0.00427478) (0.00424136,-0.00284011) (1.68688e-07,3.78141e-07) (4.48996e-07,3.36582e-07) (-3.35136e-07,4.55626e-07) (-3.10624e-08,-1.55415e-08) (0.00254313,0.00401027) (-0.00400896,0.00254292) (3.5428e-06,5.29439e-06) (-9.02012e-06,-1.19401e-05) (6.89477e-11,8.41972e-11) (-0.00118702,-0.000937394) (-0.00254314,-0.00401028) (-0.00400895,0.00254291) (-3.54278e-06,-5.29464e-06) (4.48806e-07,3.36824e-07) (3.35368e-07,-4.55438e-07) (-3.5016e-08,-1.39072e-08) 
(6.87381e-06,-1.5065e-05) (1.7931e-10,1.22858e-10) (0.00311355,-0.00179018) (-0.00286298,-0.00427268) (0.00423935,-0.00284056) (-1.69156e-07,-3.79237e-07) (-2.17129e-06,-2.07518e-06) (-2.31333e-11,-1.09087e-10) (-0.00484906,0.00827542) (0.00286299,0.00427269) (0.00423934,-0.00284056) (1.69245e-07,3.79295e-07) (4.88084e-07,3.57453e-07) (-3.56008e-07,4.94714e-07) (-3.10457e-08,-1.55519e-08) (0.00254514,0.0040086) (-0.00400729,0.00254493) (3.56544e-06,5.32336e-06) (-9.02317e-06,-1.19732e-05) (6.90308e-11,8.40178e-11) (-0.00118745,-0.000931948) (-0.00254515,-0.00400861) (-0.00400729,0.00254492) (-3.56542e-06,-5.32361e-06) (4.87894e-07,3.57694e-07) (3.5624e-07,-4.94526e-07) (-3.49937e-08,-1.39177e-08) 
(6.83685e-06,-1.5066e-05) (1.79286e-10,1.22702e-10) (0.00311022,-0.00179024) (-0.00286338,-0.00427059) (0.00423734,-0.002841) (-1.69711e-07,-3.80387e-07) (-2.16701e-06,-2.08165e-06) (-2.31454e-11,-1.09056e-10) (-0.00483436,0.00825903) (0.00286338,0.0042706) (0.00423733,-0.00284099) (1.698e-07,3.80445e-07) (5.2715e-07,3.78274e-07) (-3.76831e-07,5.3378e-07) (-3.10294e-08,-1.55622e-08) (0.00254716,0.00400693) (-0.00400562,0.00254695) (3.58809e-06,5.35225e-06) (-9.02616e-06,-1.20062e-05) (6.91144e-11,8.38396e-11) (-0.00118788,-0.000926506) (-0.00254717,-0.00400693) (-0.00400562,0.00254694) (-3.58806e-06,-5.3525e-06) (5.26961e-07,3.78516e-07) (3.77062e-07,-5.33593e-07) (-3.49716e-08,-1.39279e-08) 
(6.79981e-06,-1.50667e-05) (1.79261e-10,1.22547e-10) (0.0031069,-0.00179032) (-0.00286376,-0.0042685) (0.00423532,-0.00284142) (-1.70264e-07,-3.81534e-07) (-2.16272e-06,-2.08809e-06) (-2.31583e-11,-1.09023e-10) (-0.00481964,0.00824261) (0.00286377,0.00426851) (0.00423531,-0.00284141) (1.70353e-07,3.81592e-07) (5.66194e-07,3.99046e-07) (-3.97604e-07,5.72825e-07) (-3.10133e-08,-1.55723e-08) (0.00254918,0.00400525) (-0.00400395,0.00254897) (3.61073e-06,5.38104e-06) (-9.02911e-06,-1.20391e-05) (6.91985e-11,8.36626e-11) (-0.0011883,-0.00092107) (-0.00254919,-0.00400526) (-0.00400395,0.00254897) (-3.61071e-06,-5.38129e-06) (5.66005e-07,3.99287e-07) (3.97835e-07,-5.72638e-07) (-3.49498e-08,-1.39379e-08) 
(6.7627e-06,-1.50673e-05) (1.79236e-10,1.22393e-10) (0.00310358,-0.0017904) (-0.00286413,-0.00426641) (0.0042333,-0.00284183) (-1.70815e-07,-3.82676e-07) (-2.15842e-06,-2.09451e-06) (-2.31718e-11,-1.0899e-10) (-0.00480489,0.00822616) (0.00286414,0.00426642) (0.00423329,-0.00284182) (1.70904e-07,3.82734e-07) (6.05216e-07,4.19767e-07) (-4.18327e-07,6.11848e-07) (-3.09975e-08,-1.55822e-08) (0.00255122,0.00400357) (-0.00400228,0.00255101) (3.63338e-06,5.40975e-06) (-9.03201e-06,-1.2072e-05) (6.92831e-11,8.34867e-11) (-0.00118873,-0.000915638) (-0.00255122,-0.00400358) (-0.00400227,0.002551) (-3.63336e-06,-5.41e-06) (6.05028e-07,4.20009e-07) (4.18558e-07,-6.11661e-07) (-3.49282e-08,-1.39477e-08) 
(6.72552e-06,-1.50677e-05) (1.79209e-10,1.22239e-10) (0.00310026,-0.00179049) (-0.00286449,-0.00426431) (0.00423129,-0.00284222) (-1.71365e-07,-3.83815e-07) (-2.15411e-06,-2.1009e-06) (-2.31861e-11,-1.08957e-10) (-0.00479012,0.00820967) (0.0028645,0.00426432) (0.00423127,-0.00284222) (1.71455e-07,3.83873e-07) (6.44216e-07,4.40438e-07) (-4.38999e-07,6.50848e-07) (-3.0982e-08,-1.5592e-08) (0.00255326,0.00400189) (-0.0040006,0.00255305) (3.65603e-06,5.43836e-06) (-9.03486e-06,-1.21047e-05) (6.93681e-11,8.33122e-11) (-0.00118915,-0.00091021) (-0.00255327,-0.0040019) (-0.0040006,0.00255304) (-3.65601e-06,-5.43861e-06) (6.44028e-07,4.40679e-07) (4.3923e-07,-6.50661e-07) (-3.49069e-08,-1.39573e-08) 
(6.68826e-06,-1.50679e-05) (1.79181e-10,1.22086e-10) (0.00309696,-0.00179059) (-0.00286484,-0.00426222) (0.00422926,-0.00284261) (-1.71914e-07,-3.84949e-07) (-2.14979e-06,-2.10726e-06) (-2.32011e-11,-1.08922e-10) (-0.00477534,0.00819316) (0.00286484,0.00426223) (0.00422925,-0.0028426) (1.72003e-07,3.85007e-07) (6.83193e-07,4.61058e-07) (-4.5962e-07,6.89826e-07) (-3.09667e-08,-1.56017e-08) (0.00255531,0.00400021) (-0.00399892,0.0025551) (3.67868e-06,5.46688e-06) (-9.03766e-06,-1.21375e-05) (6.94536e-11,8.31388e-11) (-0.00118956,-0.000904787) (-0.00255531,-0.00400022) (-0.00399892,0.00255509) (-3.67866e-06,-5.46713e-06) (6.83006e-07,4.61299e-07) (4.59851e-07,-6.89639e-07) (-3.48859e-08,-1.39668e-08) 
(6.65093e-06,-1.50679e-05) (1.79153e-10,1.21933e-10) (0.00309365,-0.00179069) (-0.00286517,-0.00426012) (0.00422724,-0.00284298) (-1.72461e-07,-3.8608e-07) (-2.14547e-06,-2.1136e-06) (-2.32169e-11,-1.08887e-10) (-0.00476053,0.00817661) (0.00286517,0.00426013) (0.00422723,-0.00284297) (1.7255e-07,3.86137e-07) (7.22148e-07,4.81626e-07) (-4.8019e-07,7.28781e-07) (-3.09517e-08,-1.56113e-08) (0.00255736,0.00399853) (-0.00399725,0.00255716) (3.70134e-06,5.49531e-06) (-9.04041e-06,-1.21701e-05) (6.95396e-11,8.29667e-11) (-0.00118997,-0.000899367) (-0.00255737,-0.00399853) (-0.00399724,0.00255715) (-3.70131e-06,-5.49556e-06) (7.21961e-07,4.81867e-07) (4.8042e-07,-7.28595e-07) (-3.48651e-08,-1.3976e-08) 
(6.61353e-06,-1.50678e-05) (1.79123e-10,1.21781e-10) (0.00309035,-0.0017908) (-0.00286549,-0.00425801) (0.00422521,-0.00284334) (-1.73006e-07,-3.87206e-07) (-2.14114e-06,-2.11991e-06) (-2.32334e-11,-1.08851e-10) (-0.00474571,0.00816003) (0.0028655,0.00425803) (0.0042252,-0.00284333) (1.73095e-07,3.87263e-07) (7.6108e-07,5.02143e-07) (-5.00707e-07,7.67714e-07) (-3.0937e-08,-1.56207e-08) (0.00255943,0.00399685) (-0.00399557,0.00255922) (3.72399e-06,5.52366e-06) (-9.04311e-06,-1.22027e-05) (6.96259e-11,8.27959e-11) (-0.00119038,-0.000893952) (-0.00255944,-0.00399685) (-0.00399556,0.00255922) (-3.72396e-06,-5.52391e-06) (7.60893e-07,5.02383e-07) (5.00937e-07,-7.67528e-07) (-3.48446e-08,-1.39851e-08) 
(6.57605e-06,-1.50675e-05) (1.79093e-10,1.21628e-10) (0.00308705,-0.00179092) (-0.0028658,-0.00425591) (0.00422319,-0.00284368) (-1.73549e-07,-3.88328e-07) (-2.1368e-06,-2.12619e-06) (-2.32507e-11,-1.08815e-10) (-0.00473086,0.00814343) (0.0028658,0.00425592) (0.00422318,-0.00284368) (1.73638e-07,3.88385e-07) (7.99989e-07,5.22606e-07) (-5.21172e-07,8.06623e-07) (-3.09225e-08,-1.563e-08) (0.0025615,0.00399516) (-0.00399389,0.0025613) (3.74664e-06,5.55191e-06) (-9.04575e-06,-1.22351e-05) (6.97127e-11,8.26264e-11) (-0.00119079,-0.000888541) (-0.00256151,-0.00399517) (-0.00399388,0.00256129) (-3.74662e-06,-5.55216e-06) (7.99802e-07,5.22847e-07) (5.21402e-07,-8.06437e-07) (-3.48244e-08,-1.39941e-08) 
(6.53851e-06,-1.5067e-05) (1.79061e-10,1.21477e-10) (0.00308376,-0.00179104) (-0.0028661,-0.0042538) (0.00422116,-0.00284402) (-1.74091e-07,-3.89446e-07) (-2.13245e-06,-2.13245e-06) (-2.32688e-11,-1.08777e-10) (-0.004716,0.00812679) (0.0028661,0.00425381) (0.00422115,-0.00284402) (1.7418e-07,3.89503e-07) (8.38875e-07,5.43017e-07) (-5.41584e-07,8.4551e-07) (-3.09084e-08,-1.56392e-08) (0.00256358,0.00399348) (-0.0039922,0.00256338) (3.7693e-06,5.58008e-06) (-9.04834e-06,-1.22676e-05) (6.97998e-11,8.24581e-11) (-0.00119119,-0.000883134) (-0.00256359,-0.00399348) (-0.0039922,0.00256337) (-3.76927e-06,-5.58033e-06) (8.38689e-07,5.43258e-07) (5.41814e-07,-8.45324e-07) (-3.48045e-08,-1.40028e-08) 
(6.50089e-06,-1.50663e-05) (1.79029e-10,1.21325e-10) (0.00308047,-0.00179117) (-0.00286638,-0.00425169) (0.00421912,-0.00284434) (-1.74632e-07,-3.9056e-07) (-2.1281e-06,-2.13868e-06) (-2.32876e-11,-1.0874e-10) (-0.00470113,0.00811013) (0.00286638,0.0042517) (0.00421911,-0.00284434) (1.74721e-07,3.90617e-07) (8.77738e-07,5.63375e-07) (-5.61943e-07,8.84373e-07) (-3.08945e-08,-1.56483e-08) (0.00256567,0.00399179) (-0.00399052,0.00256546) (3.79195e-06,5.60815e-06) (-9.05087e-06,-1.22999e-05) (6.98873e-11,8.22911e-11) (-0.00119159,-0.00087773) (-0.00256567,-0.00399179) (-0.00399052,0.00256546) (-3.79193e-06,-5.6084e-06) (8.77552e-07,5.63615e-07) (5.62173e-07,-8.84187e-07) (-3.47848e-08,-1.40115e-08) 
(6.46321e-06,-1.50654e-05) (1.78996e-10,1.21174e-10) (0.00307719,-0.00179131) (-0.00286665,-0.00424957) (0.00421708,-0.00284466) (-1.75171e-07,-3.91669e-07) (-2.12374e-06,-2.14489e-06) (-2.33072e-11,-1.08701e-10) (-0.00468623,0.00809343) (0.00286666,0.00424958) (0.00421707,-0.00284465) (1.7526e-07,3.91726e-07) (9.16577e-07,5.83678e-07) (-5.82248e-07,9.23213e-07) (-3.08809e-08,-1.56572e-08) (0.00256776,0.0039901) (-0.00398884,0.00256756) (3.81461e-06,5.63614e-06) (-9.05334e-06,-1.23322e-05) (6.99751e-11,8.21255e-11) (-0.00119199,-0.00087233) (-0.00256777,-0.00399011) (-0.00398884,0.00256755) (-3.81459e-06,-5.63639e-06) (9.16391e-07,5.83918e-07) (5.82478e-07,-9.23027e-07) (-3.47654e-08,-1.40199e-08) 
(6.42545e-06,-1.50644e-05) (1.78961e-10,1.21023e-10) (0.00307391,-0.00179146) (-0.00286691,-0.00424745) (0.00421504,-0.00284496) (-1.75708e-07,-3.92775e-07) (-2.11938e-06,-2.15107e-06) (-2.33276e-11,-1.08662e-10) (-0.00467133,0.00807671) (0.00286692,0.00424747) (0.00421503,-0.00284495) (1.75797e-07,3.92831e-07) (9.55393e-07,6.03928e-07) (-6.02498e-07,9.62029e-07) (-3.08675e-08,-1.56661e-08) (0.00256986,0.00398842) (-0.00398716,0.00256966) (3.83727e-06,5.66404e-06) (-9.05576e-06,-1.23644e-05) (7.00632e-11,8.19613e-11) (-0.00119238,-0.000866933) (-0.00256987,-0.00398842) (-0.00398715,0.00256965) (-3.83724e-06,-5.66429e-06) (9.55208e-07,6.04168e-07) (6.02728e-07,-9.61844e-07) (-3.47463e-08,-1.40283e-08) 
(6.38763e-06,-1.50632e-05) (1.78926e-10,1.20872e-10) (0.00307064,-0.00179161) (-0.00286716,-0.00424533) (0.004213,-0.00284525) (-1.76243e-07,-3.93875e-07) (-2.11501e-06,-2.15722e-06) (-2.33487e-11,-1.08623e-10) (-0.0046564,0.00805997) (0.00286717,0.00424534) (0.00421299,-0.00284525) (1.76332e-07,3.93932e-07) (9.94185e-07,6.24122e-07) (-6.22695e-07,1.00082e-06) (-3.08545e-08,-1.56749e-08) (0.00257197,0.00398673) (-0.00398548,0.00257177) (3.85993e-06,5.69185e-06) (-9.05812e-06,-1.23965e-05) (7.01516e-11,8.17984e-11) (-0.00119276,-0.00086154) (-0.00257198,-0.00398674) (-0.00398547,0.00257176) (-3.8599e-06,-5.6921e-06) (9.94e-07,6.24362e-07) (6.22924e-07,-1.00064e-06) (-3.47275e-08,-1.40365e-08) 
(6.34974e-06,-1.50619e-05) (1.78889e-10,1.20722e-10) (0.00306737,-0.00179177) (-0.0028674,-0.0042432) (0.00421095,-0.00284553) (-1.76777e-07,-3.94972e-07) (-2.11063e-06,-2.16335e-06) (-2.33707e-11,-1.08582e-10) (-0.00464147,0.00804319) (0.00286741,0.00424321) (0.00421094,-0.00284553) (1.76866e-07,3.95029e-07) (1.03295e-06,6.44262e-07) (-6.42836e-07,1.03959e-06) (-3.08417e-08,-1.56836e-08) (0.00257409,0.00398505) (-0.0039838,0.00257389) (3.88258e-06,5.71958e-06) (-9.06041e-06,-1.24285e-05) (7.02402e-11,8.16369e-11) (-0.00119314,-0.00085615) (-0.00257409,-0.00398505) (-0.00398379,0.00257388) (-3.88256e-06,-5.71983e-06) (1.03277e-06,6.44502e-07) (6.43065e-07,-1.03941e-06) (-3.4709e-08,-1.40446e-08) 
(6.31178e-06,-1.50603e-05) (1.78852e-10,1.20572e-10) (0.0030641,-0.00179193) (-0.00286763,-0.00424107) (0.0042089,-0.0028458) (-1.7731e-07,-3.96064e-07) (-2.10625e-06,-2.16945e-06) (-2.33936e-11,-1.08542e-10) (-0.00462651,0.00802639) (0.00286763,0.00424108) (0.00420889,-0.00284579) (1.77399e-07,3.96121e-07) (1.0717e-06,6.64346e-07) (-6.62921e-07,1.07834e-06) (-3.08292e-08,-1.56923e-08) (0.00257621,0.00398336) (-0.00398212,0.00257601) (3.90524e-06,5.74722e-06) (-9.06265e-06,-1.24605e-05) (7.03291e-11,8.14768e-11) (-0.00119352,-0.000850764) (-0.00257622,-0.00398337) (-0.00398211,0.002576) (-3.90521e-06,-5.74746e-06) (1.07151e-06,6.64586e-07) (6.6315e-07,-1.07815e-06) (-3.46907e-08,-1.40525e-08) 
(6.27375e-06,-1.50586e-05) (1.78813e-10,1.20421e-10) (0.00306084,-0.00179211) (-0.00286785,-0.00423893) (0.00420684,-0.00284606) (-1.77841e-07,-3.97152e-07) (-2.10186e-06,-2.17553e-06) (-2.34172e-11,-1.085e-10) (-0.00461155,0.00800956) (0.00286785,0.00423894) (0.00420683,-0.00284605) (1.7793e-07,3.97208e-07) (1.11042e-06,6.84375e-07) (-6.82951e-07,1.11706e-06) (-3.0817e-08,-1.57008e-08) (0.00257834,0.00398168) (-0.00398044,0.00257814) (3.9279e-06,5.77477e-06) (-9.06482e-06,-1.24924e-05) (7.04182e-11,8.13182e-11) (-0.00119389,-0.00084538) (-0.00257834,-0.00398169) (-0.00398044,0.00257813) (-3.92787e-06,-5.77501e-06) (1.11023e-06,6.84614e-07) (6.8318e-07,-1.11687e-06) (-3.46727e-08,-1.40604e-08) 
